Name,WorkHrs,Ask_Price 
crawler_9005,1186,577874
crawler_9006,454,40219
crawler_9007,6119,137100
crawler_9008,1213,13894
crawler_9009,10100,148169
crawler_9010,4151,90577
crawler_9011,836,505851
crawler_9012,2967,504115
crawler_9013,6084,93013
crawler_9014,673,330996
crawler_9015,3438,232135
crawler_9016,9165,49040
crawler_9017,2769,127186
crawler_9018,5196,220028
crawler_9019,3911,173587
crawler_9020,7331,94699
crawler_9021,2074,42075
crawler_9022,863,380407
crawler_9023,1233,62509
crawler_9024,9956,36870
crawler_9025,9516,76016
crawler_9026,10422,45944
crawler_9027,1898,72749
crawler_9030,3197,103924
crawler_9031,1861,178709
crawler_9034,4489,242202
crawler_9035,9529,173865
crawler_9036,10055,26377
crawler_9037,4756,259116
crawler_9039,3146,58774
crawler_9040,11245,138037
crawler_9041,4083,125175
crawler_9042,10258,107580
crawler_9043,3361,221528
crawler_9044,3588,281480
crawler_9045,3916,145951
crawler_9046,2003,512825
crawler_9047,5582,293096
crawler_9049,3349,211413
crawler_9050,9601,11514
crawler_9051,3766,297642
crawler_9052,10948,73328
crawler_9053,10193,145821
crawler_9054,11354,122998
crawler_9056,6126,86860
crawler_9057,5131,190044
crawler_9059,2923,150817
crawler_9060,941,413150
crawler_9061,2806,104439
crawler_9063,1378,91491
crawler_9064,10404,120008
crawler_9065,4888,107490
crawler_9066,11675,67342
crawler_9071,2578,462097
crawler_9072,825,9600
crawler_9073,7026,93566
crawler_9074,5385,146263
crawler_9075,10264,106781
crawler_9076,9040,28587
crawler_9077,10959,39577
crawler_9078,4391,90722
crawler_9079,11384,33735
crawler_9080,7195,25058
crawler_9081,746,422734
crawler_9084,7556,79097
crawler_9085,6245,45005
crawler_9086,4964,150949
crawler_9087,2260,62264
crawler_9088,10944,100949
crawler_9089,5955,276722
crawler_9090,974,508004
crawler_9091,11618,124996
crawler_9092,8978,77999
crawler_9093,7454,127982
crawler_9095,9589,155469
crawler_9097,7355,34262
crawler_9098,879,499573
crawler_9099,1099,127192
crawler_9101,513,63451
crawler_9102,5456,294930
crawler_9103,9998,96104
crawler_9104,548,215197
crawler_9106,1566,76066
crawler_9107,3440,48623
crawler_9108,9719,33522
crawler_9109,7676,78238
crawler_9110,1634,250336
crawler_9111,7106,108851
crawler_9113,6462,136713
crawler_9114,1785,201083
crawler_9115,3977,45088
crawler_9116,10383,87400
crawler_9117,1299,78509
crawler_9118,3012,209272
crawler_9120,10501,41457
crawler_9121,9530,70678
crawler_9122,674,461591
crawler_9124,9721,133282
crawler_9125,4847,129914
crawler_9129,6950,38249
crawler_9130,5717,162092
crawler_9131,4202,106573
crawler_9132,8584,115489
crawler_9133,6090,84573
crawler_9134,3599,128412
crawler_9135,11544,138034
crawler_9136,7558,36745
crawler_9137,5079,158026
crawler_9138,5114,157727
crawler_9140,5218,255453
crawler_9142,3537,124068
crawler_9143,1116,39957
crawler_9145,3272,142854
crawler_9146,7755,126253
crawler_9148,6053,132156
crawler_9149,7321,124430
crawler_9150,5932,151688
crawler_9151,7774,83758
crawler_9152,8477,95090
crawler_9153,4538,263436
crawler_9154,11631,7957
crawler_9156,6746,128234
crawler_9157,7202,71087
crawler_9158,7457,58646
crawler_9159,10268,143124
crawler_9161,2653,16889
crawler_9162,3642,201299
crawler_9164,10058,37330
crawler_9165,6878,116323
crawler_9166,10407,60313
crawler_9167,10303,33981
crawler_9168,7305,105511
crawler_9169,10032,98702
crawler_9170,7403,17578
crawler_9172,3187,182977
crawler_9173,11518,85384
crawler_9174,8143,92024
crawler_9178,7570,112818
crawler_9179,1287,478121
crawler_9180,1790,131664
crawler_9182,2215,121623
crawler_9183,5131,90004
crawler_9184,6694,58754
crawler_9185,1931,162303
crawler_9186,11794,125466
crawler_9187,3720,252709
crawler_9188,10011,127500
crawler_9189,9533,29994
crawler_9190,658,141269
crawler_9192,4733,158120
crawler_9194,6016,139238
crawler_9195,3095,129671
crawler_9196,8321,76587
crawler_9197,4700,53767
crawler_9198,4370,274235
crawler_9199,11867,85179
crawler_9201,5202,249952
crawler_9202,6450,141100
crawler_9203,7206,21946
crawler_9204,9877,145954
crawler_9205,645,394708
crawler_9206,10184,48362
crawler_9207,1432,10746
crawler_9208,4670,115375
crawler_9209,11281,67341
crawler_9210,9289,140274
crawler_9211,2193,407623
crawler_9213,4480,199709
crawler_9214,10961,104213
crawler_9215,11811,171647
crawler_9217,8481,62351
crawler_9218,8270,39714
crawler_9219,1061,297526
crawler_9220,5260,33645
crawler_9223,1807,182136
crawler_9224,3597,46425
crawler_9225,459,239237
crawler_9226,6174,43834
crawler_9228,7862,114435
crawler_9231,8584,136038
crawler_9232,7711,15401
crawler_9233,5417,196683
crawler_9234,4618,199940
crawler_9235,2962,596148
crawler_9236,1122,250122
crawler_9237,5909,185150
crawler_9238,7472,138326
crawler_9241,3689,79085
crawler_9243,9870,73385
crawler_9244,2295,72557
crawler_9245,3568,107259
crawler_9246,5044,112783
crawler_9247,1299,88061
crawler_9248,7055,20916
crawler_9249,3530,282859
crawler_9250,10885,103363
crawler_9251,4202,92199
crawler_9254,1632,415350
crawler_9255,5734,250448
crawler_9256,1021,236927
crawler_9257,2483,146996
crawler_9258,3670,266041
crawler_9261,8798,31613
crawler_9263,5294,271943
crawler_9267,3594,148436
crawler_9268,6103,102134
crawler_9271,9172,131839
crawler_9272,8880,54185
crawler_9273,1699,603185
crawler_9274,11788,98981
crawler_9275,7077,82577
crawler_9276,3250,243898
crawler_9277,2188,462277
crawler_9279,5358,103752
crawler_9280,5336,95808
crawler_9281,4114,209521
crawler_9282,5958,211046
crawler_9283,5806,158179
crawler_9284,8157,139475
crawler_9285,901,68154
crawler_9286,5229,283389
crawler_9290,11305,133747
crawler_9291,4637,236169
crawler_9292,3118,215043
crawler_9293,2096,366878
crawler_9294,3703,135672
crawler_9297,10350,127090
crawler_9299,4330,178586
crawler_9300,4933,55251
crawler_9303,10284,123624
crawler_9304,3514,204423
crawler_9305,5514,241334
crawler_9306,6921,86524
crawler_9307,7494,100586
crawler_9309,6112,24617
crawler_9311,3248,264984
crawler_9313,5043,165044
crawler_9314,689,493858
crawler_9316,6784,115621
crawler_9317,11905,173439
crawler_9318,3800,295570
crawler_9319,1273,290165
crawler_9320,10924,110462
crawler_9321,6305,53887
crawler_9322,8108,98816
crawler_9323,5832,210515
crawler_9324,9540,143268
crawler_9325,2547,171775
crawler_9326,7058,112665
crawler_9327,8504,64710
crawler_9328,4914,170906
crawler_9329,7273,24420
crawler_9330,6833,18694
crawler_9331,2074,131387
crawler_9332,2549,508424
crawler_9335,7621,36654
crawler_9336,6181,125701
crawler_9337,10117,172462
crawler_9338,4061,170773
crawler_9340,11207,147364
crawler_9341,3726,161802
crawler_9342,8658,32958
crawler_9343,10543,70370
crawler_9344,9252,73296
crawler_9345,7289,129196
crawler_9346,8005,62101
crawler_9348,2749,184532
crawler_9351,961,14733
crawler_9352,4017,294055
crawler_9353,11390,144263
crawler_9354,3481,49668
crawler_9355,3106,93963
crawler_9356,4808,43574
crawler_9357,6264,73770
crawler_9358,4287,76206
crawler_9359,9648,133861
crawler_9362,8703,119408
crawler_9363,12000,20497
crawler_9364,6724,24005
crawler_9365,4562,279983
crawler_9366,9515,147406
crawler_9367,2362,569344
crawler_9368,8976,137264
crawler_9369,6081,22343
crawler_9370,740,258669
crawler_9371,8888,108662
crawler_9372,2073,505700
crawler_9373,2575,582136
crawler_9374,555,144914
crawler_9376,5749,176635
crawler_9378,9661,144099
crawler_9380,5252,79804
crawler_9381,7674,114954
crawler_9382,8188,20179
crawler_9385,4669,200917
crawler_9386,3947,131959
crawler_9387,4612,291511
crawler_9388,8483,24598
crawler_9389,11623,134794
crawler_9390,8100,85618
crawler_9391,6996,19107
crawler_9393,2190,229044
crawler_9395,1799,160597
crawler_9396,5124,193099
crawler_9397,2820,322084
crawler_9398,2549,351726
crawler_9399,9953,71508
crawler_9400,1754,290079
crawler_9401,9587,93849
crawler_9402,10561,28320
crawler_9403,8276,109620
crawler_9406,8567,103920
crawler_9407,11370,14844
crawler_9408,6922,20126
crawler_9409,5221,272355
crawler_9412,6431,28594
crawler_9413,11406,99557
crawler_9414,1070,465003
crawler_9415,9725,152152
crawler_9416,7998,130260
crawler_9418,5353,187354
crawler_9419,7853,110234
crawler_9420,5907,281228
crawler_9422,491,87805
crawler_9423,2115,436911
crawler_9424,2846,340838
crawler_9426,5993,125405
crawler_9427,11098,143306
crawler_9428,6085,80028
crawler_9429,6656,91212
crawler_9430,4448,128716
crawler_9433,9582,119542
crawler_9434,6313,101565
crawler_9435,4152,267913
crawler_9436,8982,32785
crawler_9437,4086,197950
crawler_9438,10988,62679
crawler_9440,1809,407640
crawler_9441,5234,269221
crawler_9442,10134,98919
crawler_9443,7681,103787
crawler_9444,10620,109746
crawler_9445,4988,77733
crawler_9446,1277,513224
crawler_9447,2566,470565
crawler_9448,3450,222821
crawler_9449,3034,60235
crawler_9450,7266,143992
crawler_9451,4619,153665
crawler_9452,5547,46720
crawler_9453,3925,49970
crawler_9454,11377,84226
crawler_9455,9766,67097
crawler_9456,11078,77570
crawler_9457,7702,74545
crawler_9458,11969,8394
crawler_9459,7549,35382
crawler_9460,9715,161139
crawler_9461,5203,104986
crawler_9462,11188,67691
crawler_9463,4488,215713
crawler_9464,11698,9075
crawler_9466,8731,58791
crawler_9467,8555,73883
crawler_9468,4610,118386
crawler_9470,11174,117419
crawler_9471,5460,233918
crawler_9472,6628,127104
crawler_9474,4710,252742
crawler_9475,1521,566458
crawler_9476,6570,108455
crawler_9477,10099,163001
crawler_9480,2048,448636
crawler_9481,627,454325
crawler_9482,1361,316728
crawler_9483,524,553288
crawler_9484,1882,449843
crawler_9485,5492,62948
crawler_9486,8722,19376
crawler_9488,7762,93115
crawler_9489,2357,149658
crawler_9490,7300,105593
crawler_9491,8753,107058
crawler_9492,11432,57784
crawler_9493,8352,78106
crawler_9494,1623,260639
crawler_9495,749,541430
crawler_9496,10479,99537
crawler_9498,7484,123967
crawler_9499,11758,35906
crawler_9500,1506,532968
crawler_9501,8283,137410
crawler_9502,2913,561796
crawler_9503,10072,27961
crawler_9504,8977,91504
crawler_9505,7107,50102
crawler_9506,4311,133878
crawler_9507,1564,149556
crawler_9508,5283,128185
crawler_9510,9151,72157
crawler_9512,8157,128317
crawler_9513,7427,78324
crawler_9514,9965,138630
crawler_9515,2739,98547
crawler_9517,5953,136697
crawler_9518,2511,457033
crawler_9519,7023,16960
crawler_9520,577,96610
crawler_9521,11150,108429
crawler_9523,5293,35544
crawler_9525,6522,128364
crawler_9526,9932,135842
crawler_9528,6345,74137
crawler_9529,1986,179901
crawler_9530,2917,301518
crawler_9531,6995,90419
crawler_9532,4494,235776
crawler_9536,6876,106908
crawler_9537,7316,128528
crawler_9539,10068,114447
crawler_9540,5413,64298
crawler_9541,7117,31334
crawler_9542,7562,101881
crawler_9544,2327,7117
crawler_9545,4807,180893
crawler_9548,2050,105139
crawler_9550,4854,260461
crawler_9552,3684,237968
crawler_9554,1099,174928
crawler_9555,3584,289040
crawler_9557,6251,119281
crawler_9558,9764,58873
crawler_9559,7087,72187
crawler_9560,10223,7702
crawler_9561,9075,143512
crawler_9563,1887,324416
crawler_9565,11761,50800
crawler_9566,9808,59874
crawler_9567,9727,19034
crawler_9568,4316,69220
crawler_9569,2614,597072
crawler_9570,2986,139237
crawler_9571,5284,34472
crawler_9574,7734,113776
crawler_9578,11520,142805
crawler_9579,9657,79720
crawler_9580,10250,74680
crawler_9582,1306,163434
crawler_9584,6959,134842
crawler_9585,5774,251938
crawler_9586,11941,145535
crawler_9587,4670,60981
crawler_9588,2010,144893
crawler_9589,6646,71874
crawler_9591,3545,96711
crawler_9592,2505,225565
crawler_9593,11162,164202
crawler_9594,3831,132149
crawler_9595,4470,55454
crawler_9596,4008,137831
crawler_9598,5003,100767
crawler_9599,1879,403749
crawler_9600,3329,299844
crawler_9601,3619,169909
crawler_9602,7485,71330
crawler_9603,9326,13972
crawler_9604,4764,150446
crawler_9605,6644,122373
crawler_9606,6996,49433
crawler_9608,9849,38267
crawler_9610,4782,116153
crawler_9611,7556,77652
crawler_9612,9725,70220
crawler_9614,10341,39172
crawler_9615,3995,256064
crawler_9617,4473,80019
crawler_9618,1830,270602
crawler_9619,3082,172665
crawler_9620,1337,74595
crawler_9621,11226,121644
crawler_9622,9316,66411
crawler_9623,7098,22931
crawler_9624,4259,56194
crawler_9625,8635,28484
crawler_9627,9055,145647
crawler_9629,8659,17745
crawler_9630,1970,233568
crawler_9631,5480,178034
crawler_9634,9994,41631
crawler_9635,955,143218
crawler_9636,6566,113604
crawler_9637,7392,27081
crawler_9638,8458,72011
crawler_9639,4602,99999
crawler_9642,6709,135539
crawler_9643,10431,103759
crawler_9644,3876,290748
crawler_9645,7247,133246
crawler_9646,7756,123957
crawler_9647,6107,135508
crawler_9649,2744,459229
crawler_9650,6864,137341
crawler_9652,11284,163253
crawler_9654,7423,58786
crawler_9655,527,351605
crawler_9656,2654,394955
crawler_9657,8869,58624
crawler_9659,7507,99484
crawler_9660,8979,42203
crawler_9662,4674,149693
crawler_9663,1597,434876
crawler_9664,2701,469728
crawler_9666,8949,131469
crawler_9667,11510,128725
crawler_9668,6151,136834
crawler_9669,1582,255210
crawler_9671,1613,129785
crawler_9672,4249,55210
crawler_9673,2936,526076
crawler_9676,8567,93878
crawler_9677,2716,278830
crawler_9678,8326,31872
crawler_9679,3462,121928
crawler_9680,975,240320
crawler_9681,7433,91672
crawler_9682,1724,541664
crawler_9683,3094,125101
crawler_9684,8371,116924
crawler_9685,3142,132226
crawler_9686,1268,49361
crawler_9687,3303,42041
crawler_9689,8455,36881
crawler_9690,9889,36840
crawler_9693,11397,141847
crawler_9694,7522,117795
crawler_9695,11859,152360
crawler_9696,5831,147765
crawler_9697,2201,329486
crawler_9698,1859,221948
crawler_9699,6165,36142
crawler_9700,1487,421386
crawler_9701,1985,52884
crawler_9702,7897,109566
crawler_9703,2639,209401
crawler_9707,10014,64492
crawler_9710,10763,30662
crawler_9712,3440,182435
crawler_9714,6909,74694
crawler_9715,11206,86455
crawler_9718,8934,50447
crawler_9720,5363,101382
crawler_9721,1722,165921
crawler_9722,2084,552555
crawler_9723,10029,73079
crawler_9725,4787,96136
crawler_9726,6430,125421
crawler_9727,5232,157449
crawler_9728,643,95270
crawler_9729,2693,467746
crawler_9730,4994,269160
crawler_9731,9435,45491
crawler_9733,5656,173669
crawler_9734,6004,77984
crawler_9735,11972,18663
crawler_9737,3957,65092
crawler_9738,5237,75330
crawler_9739,5970,204248
crawler_9740,7817,90388
crawler_9741,11826,40179
crawler_9743,5417,248563
crawler_9744,6763,136814
crawler_9746,9699,44527
crawler_9747,2225,204898
crawler_9748,6016,90728
crawler_9749,8198,56407
crawler_9750,587,50093
crawler_9752,3416,195952
crawler_9753,6151,33689
crawler_9754,6012,54328
crawler_9755,978,469672
crawler_9757,4914,42742
crawler_9758,11462,60843
crawler_9759,1976,426339
crawler_9760,886,466334
crawler_9761,3041,97975
crawler_9762,598,66275
crawler_9764,8658,59606
crawler_9765,11179,125653
crawler_9766,11404,165079
crawler_9767,7245,91611
crawler_9768,1347,230198
crawler_9769,9949,71414
crawler_9770,4982,291379
crawler_9772,9589,58624
crawler_9773,653,438353
crawler_9774,7623,74791
crawler_9775,4334,286308
crawler_9776,8334,79219
crawler_9777,9545,73872
crawler_9779,7683,142371
crawler_9780,10930,92329
crawler_9781,3506,91865
crawler_9783,9234,164789
crawler_9784,4653,168368
crawler_9785,11923,118872
crawler_9786,6386,41945
crawler_9787,11322,79416
